NO,共通ID,施設・場所名,住所,指定緊急避難場所との住所同一,その他市町村長が必要と認める事項,受入対象者,緯度,経度,備考
883,E0344100029111,住田高等学校,岩手県住田町世田米字川口12-1,1,,,39.15114818,141.5381711,
884,E0344100051111,世田米小学校体育館,岩手県住田町世田米字川向55-1,,,,39.145297,141.574861,
885,E0344100030111,社会体育館,岩手県住田町世田米字川向69-1,1,,,39.14442175,141.5747022,
886,E0344100050111,住田町役場,岩手県住田町世田米字川向88-1,,,,39.142243,141.575079,
887,E0344100031112,保健福祉センター,岩手県住田町世田米字川向96-5,1,,,39.141162,141.575579,
888,E0344100031111,農林会館,岩手県住田町世田米字川向96-5,1,,,39.1414823823435,141.575216158779,
889,E0344100052111,住田中学校体育館,岩手県住田町世田米字大崎72-1,,,,39.139772,141.582375,
890,E0320100003111,城北小学校,岩手県盛岡市みたけ3-12-1,1,,,39.73860026,141.1142355,
891,E0321600001111,城北小学校,岩手県盛岡市みたけ3-12-1,1,,,39.7391200206886,141.114074568325,
892,E0320100004111,みたけ老人福祉センター,岩手県盛岡市みたけ3-13-23,1,,,39.738152766641,141.11476266979,
893,E0320100005111,みたけ地区活動センター,岩手県盛岡市みたけ4-10-52,1,,,39.74282078,141.1210377,
894,E0320100006111,みたけ児童センター,岩手県盛岡市みたけ4-14-36,1,,,39.74523927,141.1187871,
895,E0320100007111,下小路中学校,岩手県盛岡市愛宕町1-1,1,,,39.70875308,141.1567832,
896,E0320100008112,愛宕山老人福祉センター,岩手県盛岡市愛宕町14-1,1,,,39.710697312051,141.16205499316,
897,E0320100008111,中央公民館,岩手県盛岡市愛宕町14-1,1,,,39.710697312051,141.16205499316,
898,E0320100010111,芋田地区コミュニティセンター,岩手県盛岡市芋田字下芋田109-2,1,,,39.86635946,141.1770888,
899,E0320100011111,羽場小学校,岩手県盛岡市羽場17-55-2,1,,,39.65453979,141.1113643,
900,E0320100013111,永井小学校,岩手県盛岡市永井10-16,1,,,39.6531625,141.1409706,
901,E0320100016111,永井児童センター,岩手県盛岡市永井18-28-1,1,,,39.65270599,141.1444431,
902,E0320100018111,永井地域交流活性化センター,岩手県盛岡市永井23-14-1,1,,,39.6530584526036,141.151685965423,
903,E0320100019111,都南公民館（キャラホール）,岩手県盛岡市永井24-10-1,1,,,39.652439,141.154819,
904,E0320100021111,都南東小学校,岩手県盛岡市乙部12-16-1,1,,,39.61448972,141.201458,
905,E0320100023111,乙部老人福祉センター,岩手県盛岡市乙部28-34-5,1,,,39.60697474,141.1999605,
906,E0320100284111,乙部農業構造改善センター,岩手県盛岡市乙部6-77,1,,,39.61627,141.19363,
907,E0320100026111,乙部地区公民館,岩手県盛岡市乙部6-79-1,1,,,39.61607361,141.1934662,
908,E0320100026112,乙部体育館,岩手県盛岡市乙部6-79-1,1,,,39.61604881,141.1931282,
909,E0320100027111,乙部児童センター,岩手県盛岡市乙部8-3-4,1,,,39.6148242,141.2005757,
910,E0320100028111,下太田児童・老人福祉センター,岩手県盛岡市下太田榊14-22,1,,,39.69613366,141.1171337,
911,E0320100029111,舟田地区介護予防センター,岩手県盛岡市下田字牡丹野59-14,1,,,39.83729677,141.1600906,
912,E0320100030111,渋民中学校,岩手県盛岡市下田字下田106,1,,,39.85044775,141.1633815,
913,E0320100031111,下田川崎地区コミュニティセンター,岩手県盛岡市下田字上下田89-3,1,,,39.85262436,141.1593441,
914,E0320100033111,舟田２地区コミュニティセンター,岩手県盛岡市下田字陣場54-432,1,,,39.83649363,141.1529546,
915,E0320100034111,生出３地区コミュニティセンター,岩手県盛岡市下田字生出1038-10,1,,,39.86897571,141.113817,
916,E0320100035111,ユートランド姫神,岩手県盛岡市下田字生出893-11,1,,,39.85905162,141.1132276,
917,E0320100288111,農民研修センター,岩手県盛岡市下田字仲平59-124,1,,,39.859072,141.12682,
918,E0320100038111,旧生出小学校,岩手県盛岡市下田字仲平59-36,1,,,39.85982447,141.1240089,
919,E0320100040111,山田地区コミュニティセンター,岩手県盛岡市下田字頭無15-12,1,,,39.84903244,141.1497536,
920,E0320100042111,飯岡児童センター,岩手県盛岡市下飯岡11-321,1,,,39.668366254287,141.12521019465,
921,E0320100043111,飯岡中学校,岩手県盛岡市下飯岡6-51-1,1,,,39.66523572,141.1185091,
922,E0320100044111,飯岡地区公民館,岩手県盛岡市下飯岡8-100,1,,,39.66666937,141.1236863,
923,E0320100045111,飯岡小学校,岩手県盛岡市下飯岡8-48,1,,,39.66717565,141.1246352,
924,E0320100046111,山岸児童・老人福祉センター,岩手県盛岡市下米内1-3-18,1,,,39.7157451,141.1743256,
925,E0320100052112,加賀野地区活動センター,岩手県盛岡市加賀野4-18-56,1,,,39.70887,141.1694,
926,E0320100052111,加賀野児童・老人福祉センター,岩手県盛岡市加賀野4-18-56,1,,,39.70915654,141.1696257,
927,E0320100054111,巻堀児童館,岩手県盛岡市巻堀字巻堀101-1,1,,,39.89232303,141.1954983,
928,E0320100055111,巻堀小学校,岩手県盛岡市巻堀字巻堀12-1,1,,,39.89431713,141.1951125,
929,E0320100056111,巻堀地区コミュニティセンター,岩手県盛岡市巻堀字巻堀33-2,1,,,39.89310127,141.1949755,
930,E0320100057111,永井地区コミュニティセンター,岩手県盛岡市玉山永井字永井沢117-1,1,,,39.90739174,141.1884204,
931,E0320100058111,白沢地区コミュニティセンター,岩手県盛岡市玉山字宮前84-5,1,,,39.815522,141.187117,
932,E0320100059111,山谷川目地区コミュニティセンター,岩手県盛岡市玉山字糠森73,1,,,39.810498,141.216734,
933,E0320100060111,城内地区コミュニティセンター,岩手県盛岡市玉山字城内37,1,,,39.81669139,141.2048316,
934,E0320100061111,旧城内小学校,岩手県盛岡市玉山字田畑19-1,1,,,39.81659452,141.2040683,
935,E0320100062111,前田地区コミュニティセンター,岩手県盛岡市玉山馬場字芦名沢63-6,1,,,39.875601,141.20553,
936,E0320100063111,姫神地区振興センター,岩手県盛岡市玉山馬場字葛巻104-1,1,,,39.892916,141.255995,
937,E0320100064111,馬場状小屋地区コミュニティセンター,岩手県盛岡市玉山馬場字状小屋3-3,1,,,39.88202086,141.1910219,
938,E0320100067111,旧繋小学校,岩手県盛岡市繋字舘市114-1,1,,,39.67445428,141.0190767,
939,E0320100071111,月が丘児童センター,岩手県盛岡市月が丘2-2-65,1,,,39.731365,141.108317,
940,E0320100073111,向中野小学校,岩手県盛岡市向中野2-39-27,1,,,39.68128525,141.1417336,
941,E0320100282111,向中野児童センター,岩手県盛岡市向中野5-10-70,1,,,39.678926,141.135784,
942,E0320100078111,巻堀中学校,岩手県盛岡市好摩字夏間木70-1,1,,,39.87543984,141.1685543,
943,E0320100080111,小袋地区コミュニティセンター,岩手県盛岡市好摩字夏間木70-31,1,,,39.87400681,141.1631875,
944,E0320100081111,好摩小学校,岩手県盛岡市好摩字夏間木70-60,1,,,39.87394006,141.1692111,
945,E0320100083111,芋田向地区介護予防センター,岩手県盛岡市好摩字上山1-46,1,,,39.86788679,141.1696523,
946,E0320100082111,好摩幼稚園,岩手県盛岡市好摩字上山13-1,1,,,39.87374108,141.1759084,
947,E0320100084111,好摩東地区コミュニティセンター,岩手県盛岡市好摩字上山3-38,1,,,39.875919,141.176168,
948,E0320100085111,大台地区コミュニティセンター,岩手県盛岡市好摩字新田155-19,1,,,39.891112,141.165672,
949,E0320100086111,好摩地区コミュニティセンター,岩手県盛岡市好摩字野中67-10,1,,,39.87594433,141.1682238,
950,E0320100088111,好摩体育館,岩手県盛岡市好摩字野中69-48,1,,,39.877536,141.167488,
951,E0320100088112,好摩地区公民館,岩手県盛岡市好摩字野中69-48,1,,,39.87710748,141.1670717,
952,E0320100089111,好摩児童館,岩手県盛岡市好摩字野中69-85,1,,,39.87758909,141.1666654,
953,E0320100091111,高松老人憩いの家,岩手県盛岡市高松3-8-53,1,,,39.72832405,141.1419942,
954,E0320100095111,緑が丘小学校,岩手県盛岡市黒石野1-6-1,1,,,39.73929354,141.1476832,
955,E0320100096111,緑が丘地区活動センター,岩手県盛岡市黒石野2-14-1,1,,,39.74240616,141.1458649,
956,E0320100097111,黒石野中学校,岩手県盛岡市黒石野3-15-1,1,,,39.7415965,141.1409744,
957,E0320100098111,乙部中学校,岩手県盛岡市黒川21-51-1,1,,,39.62161665,141.1868016,
958,E0320100099111,手代森児童センター,岩手県盛岡市黒川6-12-1,1,,,39.638776,141.188932,
959,E0320100101111,勤労福祉会館,岩手県盛岡市紺屋町2-9,1,,,39.70165109,141.1561572,
960,E0320100103111,杜陵小学校,岩手県盛岡市肴町1-6,1,,,39.69895292,141.152723,
961,E0320100104111,上米内児童・老人福祉センター,岩手県盛岡市桜台2-18-15,1,,,39.74915703,141.196714,
962,E0320100105111,米内中学校,岩手県盛岡市桜台2-19-1,1,,,39.74882137,141.1971339,
963,E0320100107111,仁王地区活動センター,岩手県盛岡市三ツ割字下更ノ沢26-4,1,,,39.72708741,141.1577493,
964,E0320100109111,山王児童・老人福祉センター,岩手県盛岡市山王町10-25,1,,,39.700151,141.165039,
965,E0320100110111,山岸小学校,岩手県盛岡市山岸2-13-1,1,,,39.71429487,141.1684968,
966,E0320100111111,山岸地区活動センター,岩手県盛岡市山岸4-11-13,1,,,39.720535,141.171262,
967,E0320100113111,山岸老人憩いの家,岩手県盛岡市山岸6-13-13,1,,,39.728075,141.171729,
968,E0320100114111,城南小学校,岩手県盛岡市若園町9-20,1,,,39.70371228,141.1606283,
969,E0320100115111,盛岡地域福祉センター,岩手県盛岡市手代森14-16-89,1,,,39.652708,141.185116,
970,E0320100116111,手代森小学校,岩手県盛岡市手代森22-47,1,,,39.64019658,141.1870974,
971,E0320100118111,市立武道館,岩手県盛岡市住吉町3-12,1,,,39.7031845,141.1627038,
972,E0320100120111,渋民勤労者研修センター,岩手県盛岡市渋民字渋民13,1,,,39.8466488,141.1706631,
973,E0320100121111,渋民地区コミュニティセンター,岩手県盛岡市渋民字小前田321,1,,,39.843057,141.165762,
974,E0320100123111,玉山総合福祉センター,岩手県盛岡市渋民字泉田360,1,,,39.84675061,141.167067,
975,E0320100124111,渋民児童館,岩手県盛岡市渋民字鶴塚103,1,,,39.84863331,141.1692695,
976,E0320100125111,渋民小学校,岩手県盛岡市渋民字鶴塚114,1,,,39.84776539,141.1674248,
977,E0320100126111,渋民公民館（姫神ホール）,岩手県盛岡市渋民字鶴塚55,1,,,39.849256,141.169514,
978,E0320100127111,山王小学校,岩手県盛岡市小杉山3-1,1,,,39.69634804,141.1701206,
979,E0320100129111,松園小学校,岩手県盛岡市松園3-12-1,1,,,39.7514031,141.1618648,
980,E0320100130111,松内地区コミュニティセンター,岩手県盛岡市松内字松内36-33,1,,,39.88696114,141.1568816,
981,E0320100131111,河南公民館（盛岡劇場）,岩手県盛岡市松尾町3-1,1,,,39.69621052,141.1584787,
982,E0320100285111,土淵児童センター,岩手県盛岡市上厨川字下川原72-2,1,,,39.712228,141.092209,
983,E0320100135111,太田小学校,岩手県盛岡市上太田上吉本1-1,1,,,39.68838208,141.0804447,
984,E0320100135112,太田児童センター,岩手県盛岡市上太田上吉本1-1,1,,,39.688489,141.08073,
985,E0320100136111,市立高等学校,岩手県盛岡市上太田上川原96,1,,,39.69903906,141.0856654,
986,E0320100137111,太田東小学校,岩手県盛岡市上太田上野屋敷8-1,1,,,39.69392434,141.0969032,
987,E0320100138111,上田中学校,岩手県盛岡市上田2-1-1,1,,,39.71512914,141.1474435,
988,E0320100140111,上田小学校,岩手県盛岡市上田3-16-45,1,,,39.71907168,141.1379954,
989,E0320100142111,上田公民館（外国人指定避難所）,岩手県盛岡市上田4-1-1,1,,,39.72040148,141.138192,
990,E0320100144111,上田児童・老人福祉センター,岩手県盛岡市上田4-5-18,1,,,39.72121827,141.134896,
991,E0320100145111,高松児童センター,岩手県盛岡市上田字宇登坂長根41-3,1,,,39.730838,141.15573,
992,E0320100147111,軽費老人ホームケアガーデン高松公園（要配慮者指定避難所）,岩手県盛岡市上田字毛無森2-7,1,,,39.729757,141.145488,
993,E0320100148111,高松小学校,岩手県盛岡市上田堤2-31-12,1,,,39.7303945,141.1551668,
994,E0320100149111,上堂児童・老人福祉センター,岩手県盛岡市上堂3-17-10,1,,,39.728619,141.127179,
995,E0320100151111,米内小学校,岩手県盛岡市上米内字米内沢50,1,,,39.75504391,141.2006467,
996,E0320100154111,城西中学校,岩手県盛岡市城西町4-1,1,,,39.70382103,141.1272326,
997,E0320100158111,北厨川児童・老人福祉センター,岩手県盛岡市厨川1-14-1,1,,,39.74547883,141.131282,
998,E0320100160111,北厨川小学校,岩手県盛岡市厨川3-5-1,1,,,39.75073034,141.1346607,
999,E0320100161111,杜陵児童センター,岩手県盛岡市清水町13-34,1,,,39.69507247,141.147474,
1000,E0320100162111,アイーナ（２～５階共有部分，岩手県国際交流センター等）※帰宅困難者指定避難所，外国人指定避難所,岩手県盛岡市盛岡駅西通1-7-1,1,,,39.70185273,141.1327631,
1001,E0320100164111,河北児童センター,岩手県盛岡市西下台町10-46,1,,,39.71302596,141.1350821,
1002,E0320100165111,見前南小学校,岩手県盛岡市西見前13-167,1,,,39.63918971,141.1638541,
1003,E0320100166111,世代交流センター・見前児童センター,岩手県盛岡市西見前13-25-3,1,,,39.641882,141.163036,
1004,E0320100167111,見前南地区公民館,岩手県盛岡市西見前13-50,1,,,39.641281,141.163719,
1005,E0320100168111,見前南中学校,岩手県盛岡市西見前16-73,1,,,39.64260259,141.1603509,
1006,E0320100279111,見前北児童センター,岩手県盛岡市西見前18-17-1,1,,,39.647551,141.162469,
1007,E0320100169111,見前小学校,岩手県盛岡市西見前18-17-2,1,,,39.64848587,141.1620089,
1008,E0320100172111,松園児童・老人福祉センター,岩手県盛岡市西松園2-18-1,1,,,39.75427427,141.1620208,
1009,E0320100172112,松園地区活動センター,岩手県盛岡市西松園2-18-1,1,,,39.75414367,141.1623641,
1010,E0320100175111,西青山老人憩いの家,岩手県盛岡市西青山3-6-30,1,,,39.722341,141.102232,
1011,E0320100178111,青山児童センター,岩手県盛岡市青山2-6-11,1,,,39.72554989,141.1138494,
1012,E0320100179111,厨川中学校,岩手県盛岡市青山2-7-1,1,,,39.72326476,141.116737,
1013,E0320100180111,青山小学校,岩手県盛岡市青山2-7-2,1,,,39.72453584,141.1141082,
1014,E0320100181111,青山老人福祉センター,岩手県盛岡市青山3-37-7,1,,,39.728074,141.110718,
1015,E0320100181112,青山地区活動センター,岩手県盛岡市青山3-37-7,1,,,39.72797416,141.1107067,
1016,E0320100182111,仙北小学校,岩手県盛岡市仙北2-19-1,1,,,39.68579604,141.1521958,
1017,E0320100183111,仙北地区活動センター,岩手県盛岡市仙北2-4-13,1,,,39.68596,141.149532,
1018,E0320100184111,仙北中学校,岩手県盛岡市仙北3-18-1,1,,,39.68353539,141.1529292,
1019,E0320100185111,渋民運動公園体育館,岩手県盛岡市川崎字川崎1-1,1,,,39.85029388,141.1656937,
1020,E0320100186111,川又地区コミュニティセンター,岩手県盛岡市川又字赤坂12-173,1,,,39.7848,141.182552,
1021,E0320100187111,簗川老人福祉センター,岩手県盛岡市川目10-78-1,1,,,39.67202721,141.1979424,
1022,E0320100189111,宇津野公民館,岩手県盛岡市川目9,1,,,39.67717644,141.1881361,
1023,E0320100192111,土淵地区活動センター,岩手県盛岡市前潟4-4-30,1,,,39.71028423,141.096868,
1024,E0320100193111,厨川小学校,岩手県盛岡市前九年1-2-1,1,,,39.71319602,141.1285617,
1025,E0320100194111,厨川児童・老人福祉センター,岩手県盛岡市前九年3-7-1,1,,,39.7168277,141.1211063,
1026,E0320100194112,厨川地区活動センター,岩手県盛岡市前九年3-7-1,1,,,39.7171558,141.1210769,
1027,E0320100195111,大慈寺小学校,岩手県盛岡市大慈寺町6-47,1,,,39.6925503,141.1583723,
1028,E0320100197111,桜城小学校,岩手県盛岡市大通3-8-1,1,,,39.70435386,141.1409449,
1029,E0320100198111,桜城児童・老人福祉センター,岩手県盛岡市大通3-8-18,1,,,39.7038249,141.1404267,
1030,E0320100199111,大慈寺児童・老人福祉センター,岩手県盛岡市茶畑2-16-20,1,,,39.69124313,141.1605189,
1031,E0320100200111,河南中学校,岩手県盛岡市茶畑2-17-1,1,,,39.69066668,141.1623508,
1032,E0320100201111,城西児童センター,岩手県盛岡市中屋敷町1-57,1,,,39.705951,141.122484,
1033,E0320100202112,太田老人福祉センター,岩手県盛岡市中太田深持9,1,,,39.6931826,141.1007106,
1034,E0320100202111,太田地区活動センター,岩手県盛岡市中太田深持9,1,,,39.6931826,141.1007106,
1035,E0320100203111,中野小学校,岩手県盛岡市中野2-12-1,1,,,39.69120469,141.1666474,
